Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0043234~protein complex	14	3.4653465346534658	0.004733502577802161	Q01082, Q9W062, Q9C0X8, Q13489, P70569, Q9WTK7, O14924, P62491, Q61037, Q92546, Q9EQU5, Q8K2Y9, P20749, Q647I9	364	544	35106	2.48204185520362	0.8016965227535422	0.8016965227535422	6.259650254440063
GOTERM_CC_DIRECT	GO:0005576~extracellular region	34	8.415841584158416	0.006938964710761911	Q9UGM3, Q8N2E2, A8E627, P0C6B8, Q7Z5A4, P11464, Q6R8J2, A5D6U8, Q9KS45, Q24K15, Q9BXX0, P18406, Q6DFV8, Q05793, Q4WA45, P98160, Q66K08, Q6WRI0, P00639, Q9JHA8, Q05306, P27822, Q501P1, Q7TQ62, P13993, Q5I2E5, P25291, B3A0Q5, Q9VYN8, Q8S9L6, P48806, O88281, Q4ZJM9, Q7Z5L3	364	2026	35106	1.6185251076662726	0.9069329041995562	0.6949309982963793	9.05039889447038
GOTERM_CC_DIRECT	GO:0005578~proteinaceous extracellular matrix	11	2.722772277227723	0.011234980586492284	P81556, Q8NDA2, Q05306, Q9BXX0, Q501P1, Q7TQ62, Q9VYN8, P18406, Q05793, Q66K08, Q9GZU5	364	412	35106	2.574989331057292	0.978780023887916	0.7231475973361383	14.266762013123246
GOTERM_CC_DIRECT	GO:0005581~collagen trimer	6	1.4851485148514851	0.012605621708518717	Q05306, Q9BXX0, Q86Z23, Q4ZJM9, Q5I2E5, Q7Z5L3	364	133	35106	4.3509047343633815	0.9867775560927953	0.6608998879150616	15.871789257466673
GOTERM_CC_DIRECT	GO:0030424~axon	11	2.722772277227723	0.01454730400902082	P81067, Q15262, P07550, Q640R3, O44516, Q9VYN8, Q14416, O17798, P62491, Q38PU3, Q9Z339	364	429	35106	2.472950126796281	0.9932422572724908	0.6319046503805834	18.097890564424823
GOTERM_CC_DIRECT	GO:0045179~apical cortex	3	0.7425742574257426	0.019667673830830686	P70569, Q647I9, Q9VEN1	364	21	35106	13.777864992150707	0.9988563230987144	0.6766169707149563	23.70926851949151
GOTERM_CC_DIRECT	GO:0005925~focal adhesion	10	2.4752475247524752	0.030672722093305266	Q5ZIM6, D3ZSI8, Q501P1, Q5E9E1, Q5ZMW5, Q9UMS6, Q05793, Q3B7D3, P98160, P40241	364	418	35106	2.307297965192702	0.9999756545314444	0.7807614723609333	34.58524241018591
GOTERM_CC_DIRECT	GO:0048471~perinuclear region of cytoplasm	15	3.7128712871287126	0.032462456585047	Q5BGN5, P70569, Q96AJ9, P62491, Q61037, Q63184, Q13530, Q9VEN1, Q13492, O46382, O57429, Q9EQU5, P20749, P34709, Q647I9	364	775	35106	1.8666784828075151	0.9999870363094294	0.7550423076575951	36.21168218121228
GOTERM_CC_DIRECT	GO:0030054~cell junction	15	3.7128712871287126	0.032810163429421765	Q8NDA2, Q94900, Q96RW7, Q9U3P2, Q6R8J2, O14924, Q38PU3, P24524, E9Q7P9, Q9VYN8, Q9C026, A6H7G2, Q14416, Q6GP70, Q503W7	364	778	35106	1.85948049379926	0.9999885317286715	0.7174760114372648	36.523284263023314
GOTERM_CC_DIRECT	GO:0030017~sarcomere	3	0.7425742574257426	0.03376807107051838	P81556, A2ASS6, Q76LL6	364	28	35106	10.33339874411303	0.9999918200220334	0.6900617237166677	37.37444588556035
GOTERM_CC_DIRECT	GO:0036398~TCR signalosome	2	0.49504950495049505	0.040725067446816914	Q60787, Q9WTK7	364	4	35106	48.22252747252748	0.9999993040217595	0.7244274409394832	43.24604598626027
GOTERM_CC_DIRECT	GO:0031430~M band	3	0.7425742574257426	0.0456110578440904	Q01082, A2ASS6, O01761	364	33	35106	8.767732267732267	0.999999877999672	0.7346229167151032	47.060158519125515
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	39	9.653465346534654	0.04752705260421045	Q9UGM3, Q6P7A9, Q01082, Q9JI19, Q96RW7, Q9WTK7, Q6EE31, Q8K0U4, P40241, Q5RDQ2, Q15075, Q05793, Q9Y3C5, P98160, Q66K08, Q9HCK4, Q9Z339, Q6NVF0, P00639, A2ASS6, Q501P1, P70569, P79110, F1M5M3, Q6P5P5, P62491, P02190, Q8BFR5, Q9UI33, P25291, Q90875, P0C0A2, P26599, E9Q7P9, Q8K157, A6H7G2, Q8WYP5, Q91Y63, O35460	364	2776	35106	1.3549557431041581	0.9999999385172235	0.7212025940337419	48.489891675816345
GOTERM_CC_DIRECT	GO:0005622~intracellular	25	6.188118811881188	0.04940395820516451	Q5R573, Q6ZN16, Q16975, Q6P1C1, Q6BH66, A8MT70, Q811L6, Q9NYT6, Q02975, Q28C33, Q80VI1, O75382, Q9C3Y4, Q24498, Q9H0K4, P62491, Q9GZU5, Q8AVG0, Q8BFR5, P15498, Q3V1N1, P18293, Q14416, E7FAM5, Q8BVC4	364	1617	35106	1.4911109298864402	0.9999999686211846	0.708897813536415	49.85569075611075
GOTERM_CC_DIRECT	GO:0031012~extracellular matrix	7	1.7326732673267329	0.07410277612840782	Q9BXX0, Q63415, Q96RW7, P18406, Q05793, P98160, Q66K08	364	282	35106	2.3940261865793784	0.9999999999960381	0.8262756976445971	64.96859037111136
GOTERM_CC_DIRECT	GO:0005604~basement membrane	5	1.2376237623762376	0.07893562777077617	Q8NDA2, Q96RW7, Q05793, P98160, Q9Z339	364	156	35106	3.0911876584953513	0.9999999999993349	0.8266474332386199	67.37928803771298
GOTERM_CC_DIRECT	GO:0005796~Golgi lumen	3	0.7425742574257426	0.07895015595319023	Q92824, Q05793, P98160	364	45	35106	6.429670329670329	0.9999999999993384	0.8078848231375587	67.3862972651775
GOTERM_CC_DIRECT	GO:0005769~early endosome	7	1.7326732673267329	0.09068324166854383	O75382, Q6NVF0, P07550, Q8IVG5, Q15075, A6H7G2, Q9Y3C5	364	298	35106	2.2654878678368613	0.9999999999999917	0.8348485824194177	72.61305680204177
